date,forecast,mean_se,lower_ci,upper_ci
2024-04-01,2.3786434134711576,1.5690816733265185,-0.6967001550506611,5.453986981992976
2024-04-02,2.3786434134711576,1.5774313133545226,-0.7130651487894228,5.470351975731738
2024-04-03,2.3786434134711576,1.5857369892682711,-0.729343974447632,5.486630801389947
2024-04-04,2.3786434134711576,1.593999388304722,-0.7455379789849745,5.50282480592729
2024-04-05,2.3786434134711576,1.6022191799807088,-0.7616484746303307,5.518935301572646
2024-04-06,2.3786434134711576,1.6103970167260875,-0.7776767401227209,5.534963567065036
2024-04-07,2.3786434134711576,1.61853353448809,-0.7936240218958162,5.550910848838131
2024-04-08,2.3786434134711576,1.6266293533084715,-0.8094915352091254,5.566778362151441
2024-04-09,2.3786434134711576,1.6346850778749293,-0.8252804652287575,5.582567292171072
2024-04-10,2.3786434134711576,1.6427012980481845,-0.8409919680604809,5.598278795002797
2024-04-11,2.3786434134711576,1.6506785893660272,-0.8566271717376366,5.613913998679951
2024-04-12,2.3786434134711576,1.6586175135255399,-0.8721871771662766,5.629474004108592
2024-04-13,2.3786434134711576,1.6665186188446475,-0.8876730590297854,5.644959885972101
2024-04-14,2.3786434134711576,1.6743824407040642,-0.903085866655081,5.660372693597396
2024-04-15,2.3786434134711576,1.6822095019706451,-0.9184266248423678,5.675713451784683
2024-04-16,2.3786434134711576,1.6900003134030932,-0.9336963346603091,5.690983161602624
2024-04-17,2.3786434134711576,1.697755374040907,-0.9488959742083485,5.706182801150664
2024-04-18,2.3786434134711576,1.7054751715774132,-0.9640264993478418,5.721313326290157
2024-04-19,2.3786434134711576,1.7131601827176681,-0.9790888444035302,5.736375671345845
2024-04-20,2.3786434134711576,1.7208108735219745,-0.9940839228368223,5.751370749779138
2024-04-21,2.3786434134711576,1.728427699735713,-1.0090126278922509,5.7662994548345665
2024-04-22,2.3786434134711576,1.7360111071061484,-1.0238758332183995,5.781162660160715
2024-04-23,2.3786434134711576,1.7435615316868351,-1.0386743934645315,5.795961220406847
2024-04-24,2.3786434134711576,1.7510794001302081,-1.0534091448540526,5.810695971796368
2024-04-25,2.3786434134711576,1.7585651299689178,-1.0680809057359206,5.825367732678236
2024-04-26,2.3786434134711576,1.76601912988643,-1.0826904771150092,5.839977304057324
2024-04-27,2.3786434134711576,1.7734417999773915,-1.0972386431624161,5.854525470104731
2024-04-28,2.3786434134711576,1.7808335319982262,-1.1117261717066236,5.869012998648939
2024-04-29,2.3786434134711576,1.7881947096084096,-1.1261538147063859,5.883440641648701
2024-04-30,2.3786434134711576,1.7955257086028402,-1.1405223087061693,5.897809135648485
2024-05-01,2.3786434134711576,1.8028268971357064,-1.1548323752749239,5.912119202217239
2024-05-02,2.3786434134711576,1.8100986359362259,-1.1690847214289244,5.92637154837124
2024-05-03,2.3786434134711576,1.8173412785166172,-1.1832800400393877,5.940566866981703
2024-05-04,2.3786434134711576,1.824555171372639,-1.1974190102255209,5.954705837167836
2024-05-05,2.3786434134711576,1.8317406541770227,-1.2115022977336452,5.96878912467596
2024-05-06,2.3786434134711576,1.838898059966102,-1.2255305553029787,5.982817382245294
2024-05-07,2.3786434134711576,1.8460277153199303,-1.2395044230186656,5.996791249960981
2024-05-08,2.3786434134711576,1.853129940536159,-1.253424528652566,6.010711355594881
2024-05-09,2.3786434134711576,1.860205049797945,-1.2672914879923525,6.024578314934668
2024-05-10,2.3786434134711576,1.8672533513361282,-1.2811059051593698,6.038392732101685
2024-05-11,2.3786434134711576,1.8742751475859218,-1.2948683729157437,6.052155199858059
2024-05-12,2.3786434134711576,1.8812707353383393,-1.3085794729611715,6.065866299903487
2024-05-13,2.3786434134711576,1.8882404058865714,-1.3222397762198157,6.079526603162131
2024-05-14,2.3786434134711576,1.8951844451675173,-1.335849843117701,6.093136670060016
2024-05-15,2.3786434134711576,1.902103133898669,-1.3494102238510015,6.106697050793317
2024-05-16,2.3786434134711576,1.9089967477105256,-1.3629214586455687,6.120208285587884
2024-05-17,2.3786434134711576,1.9158655572747247,-1.376384078008063,6.133670904950378
2024-05-18,2.3786434134711576,1.9227098284280493,-1.3897986029690057,6.147085429911321
2024-05-19,2.3786434134711576,1.929529822292479,-1.403165545318072,6.160452372260387
2024-05-20,2.3786434134711576,1.9363257953914348,-1.4164854078319284,6.173772234774244
2024-05-21,2.3786434134711576,1.943097999762364,-1.4297586844948946,6.18704551143721
2024-05-22,2.3786434134711576,1.9498466830658063,-1.442985860712708,6.200272687655023
2024-05-23,2.3786434134711576,1.9565720886910745,-1.456167413519657,6.213454240461973
2024-05-24,2.3786434134711576,1.963274455858676,-1.4693038117793198,6.226590638721635
2024-05-25,2.3786434134711576,1.9699540197195995,-1.4823955163791647,6.23968234332148
2024-05-26,2.3786434134711576,1.9766110114515794,-1.4954429804192264,6.252729807361542
2024-05-27,2.3786434134711576,1.983245658352455,-1.5084466493950828,6.265733476337398
2024-05-28,2.3786434134711576,1.9898581839307266,-1.521406961375345,6.278693788317661
2024-05-29,2.3786434134711576,1.9964488079934122,-1.5343243471738517,6.291611174116166
2024-05-30,2.3786434134711576,2.0030177467313024,-1.5471992305167666,6.304486057459082
2024-05-31,2.3786434134711576,2.009565212801707,-1.5600320282047582,6.317318855147073
2024-06-01,2.3786434134711576,2.0160914154087846,-1.572823150270441,6.330109977212756
2024-06-02,2.3786434134711576,2.022596560381537,-1.5855730001312471,6.342859827073562
2024-06-03,2.3786434134711576,2.0290808502495534,-1.598281974737878,6.355568801680193
2024-06-04,2.3786434134711576,2.035544484316586,-1.6109504647185084,6.368237291660824
2024-06-05,2.3786434134711576,2.0419876587320265,-1.6235788545188812,6.380865681461197
2024-06-06,2.3786434134711576,2.0484105665603587,-1.636167522538433,6.3934543494807485
2024-06-07,2.3786434134711576,2.05481339784866,-1.6487168412625892,6.406003668204905
